split	genre	dataset	year	sid	score	sentence1	sentence2
train	main-news	headlines	2015	0960	2.20	Berita utama di surat kabar besar Iran pada 30 Desember	Berita utama di surat kabar besar Iran pada 6 Juli
train	main-news	headlines	2015	0961	0.20	Puluhan orang terluka dalam tabrakan kereta Connecticut	Menteri India tewas dalam tabrakan langsung
train	main-news	headlines	2015	0965	5.00	Ratu mengunjungi pangeran baru Inggris	Ratu bertemu dengan bayi pangeran Inggris yang baru
train	main-news	headlines	2015	0970	1.00	Ukraina: Tiga Tewas Dalam Protes Parlemen	Presiden Ukraina Menyerukan Pembicaraan Untuk Mengakhiri Protes
train	main-news	headlines	2015	0972	4.40	Operator wahana didakwa dalam kecelakaan di pekan raya North Carolina	Operator wahana N.C. State Fair ditangkap setelah kecelakaan
train	main-news	headlines	2015	0977	3.60	Transkrip mengungkapkan kebingungan mengenai evakuasi kapal feri Korea Selatan	Transkrip Mengungkap Kebingungan Mengenai Evakuasi Feri
train	main-news	headlines	2015	0978	0.20	Petugas pemadam kebakaran AS yang gugur dibawa pulang	Wall Street berakhir sedikit lebih rendah
train	main-news	headlines	2015	0980	4.80	Rezim Suriah Setuju Hadiri Konferensi Perdamaian	Rusia: Suriah Setuju Berpartisipasi dalam Konferensi
train	main-news	headlines	2015	0982	3.40	Pemungutan suara di Inggris menolak tindakan militer	Inggris menolak tindakan militer di Suriah
train	main-news	headlines	2015	0983	4.40	Selandia Baru akan melegalkan pernikahan sesama jenis	Selandia Baru memutuskan untuk melegalkan pernikahan sesama jenis
train	main-news	headlines	2015	0985	3.00	Saham Singapura berakhir naik 0,37 persen	Saham Singapura ditutup lebih tinggi 0,41 persen
train	main-news	headlines	2015	0987	1.80	Presiden Venezuela akan mengunjungi Tiongkok	Presiden Senegal akan mengunjungi Tiongkok
train	main-news	headlines	2015	0989	3.60	Pengunjuk rasa di Kairo menentang ancaman tindakan keras	Di Kamp Kairo, Para Pengunjuk Rasa Bertahan dan Terus Hidup
train	main-news	headlines	2015	0990	3.00	Pencarian pesawat hilang beralih ke kepulauan Vietnam	Pesawat Malaysia Airlines yang hilang 'jatuh di Vietnam'
train	main-news	headlines	2015	0993	1.00	Pejabat Malaysia Airlines memberi pengarahan kepada keluarga penumpang pesawat yang hilang tentang kemajuan pencarian	Malaysia Airlines menyelidiki co-pilot pada penerbangan yang hilang
train	main-news	headlines	2015	0994	2.20	Para bintang memberi penghormatan kepada Cory Monteith	Para bintang memberikan penghormatan kepada James Garner
train	main-news	headlines	2015	0997	5.00	Pekerja bandara Los Angeles didakwa membuat ancaman 9/11	Pekerja bandara Los Angeles didakwa atas ancaman 9/11
train	main-news	headlines	2015	1000	2.20	Catatan Wajib Dibaca untuk Jumat 24 Mei 2013	Catatan Wajib Dibaca untuk Jumat, 23 Agustus 2013
train	main-news	headlines	2015	1004	4.80	Hat-trick Cristiano Ronaldo membawa Portugal ke final Piala Dunia 2014	Hat-trick Ronaldo membawa Portugal ke Piala Dunia
train	main-news	headlines	2015	1010	3.00	Pangeran Philip dari Inggris bersiap untuk operasi 'eksplorasi'	Pangeran Philip dari Inggris dirawat di rumah sakit
train	main-news	headlines	2015	1011	3.60	Jepang mulai mendengar tentang pajak penjualan, mantan deputi bank mendesak kenaikan bertahap	Jepang memulai dengar pendapat mengenai usulan kenaikan pajak
train	main-news	headlines	2015	1013	1.00	Tiga serangan bom menewaskan enam tentara, satu warga sipil	Serangan bom sekolah menewaskan dua orang di Thailand selatan
train	main-news	headlines	2015	1016	3.80	Peziarah Italia tewas tertabrak bus	Penumpang bus yang tewas di Italia terjun
train	main-news	headlines	2015	1024	5.00	Gempa baru yang kuat mengguncang wilayah Pak	Gempa bumi baru yang dahsyat mengguncang wilayah Pakistan
train	main-news	headlines	2015	1025	4.60	Oposisi Suriah menawarkan gencatan senjata kepada Assad di Homs selama Ramadhan	Oposisi Suriah menawarkan gencatan senjata kepada pasukan Assad selama Ramadhan
train	main-news	headlines	2015	1028	2.20	Setidaknya 20 orang tewas dalam serangan di Somalia	Setidaknya 60 orang tewas dalam serangan penjara Irak
train	main-news	headlines	2015	1029	4.60	Penyerang mal Westgate menghabiskan waktu empat bulan untuk merencanakan serangan di Nairobi	Penyerang Westgate menghabiskan waktu empat bulan untuk merencanakan di Nairobi, kata pejabat tersebut
train	main-news	headlines	2015	1030	4.80	Dewan Keamanan PBB menyerukan gencatan senjata kemanusiaan di Gaza	Dewan Keamanan PBB Menyerukan Gencatan Senjata Tanpa Syarat di Gaza
train	main-news	headlines	2015	1032	2.00	Gempa berkekuatan 6,3 SR melanda Honshu, Jepang: CENC	Gempa berkekuatan 6,7 SR mengguncang Taiwan: CENC
train	main-news	headlines	2015	1033	2.20	Saham Tiongkok ditutup lebih tinggi pada hari Selasa	Saham Tiongkok ditutup lebih rendah pada hari Rabu
train	main-news	headlines	2015	1034	2.40	Bom Mobil Tewaskan 58 Orang di Ibu Kota Irak	Bom mobil menewaskan 13 warga sipil di ibu kota Irak
train	main-news	headlines	2015	1036	2.60	Pengunjuk rasa Ukraina kembali turun ke jalan untuk unjuk rasa anti-pemerintah	Demonstran Ukraina robohkan patung Lenin di Kiev
train	main-news	headlines	2015	1038	2.20	Korban tewas akibat ledakan kereta barang di Kanada mencapai tiga orang dan terus bertambah	Pemerintah Kanada 'memantau' situasi ledakan kereta api
train	main-news	headlines	2015	1043	2.40	Nigel Farage menyerukan kepada Pemerintah untuk mengizinkan pengungsi Suriah masuk ke Inggris	'Tidak ada rencana' untuk memukimkan kembali pengungsi Suriah di Inggris
train	main-news	headlines	2015	1045	0.20	Peres dari Israel mendesak kembalinya perundingan damai	Gonsalves terus menekan Dom Rep
train	main-news	headlines	2015	1050	1.80	Yuan Tiongkok menguat menjadi 6,1184 terhadap USD pada hari Selasa	Yuan Tiongkok melemah ke 6.1510 terhadap USD
train	main-news	headlines	2015	1054	1.60	Radio: Israel akan meningkatkan pembebasan tahanan Palestina	AS: Israel akan menunda pembebasan tahanan Palestina
train	main-news	headlines	2015	1055	2.40	Pendukung Morsi menolak rencana tersebut	Pendukung Morsi berbaris di Mesir
train	main-news	headlines	2015	1057	0.20	Pengadilan Mesir menjatuhkan hukuman mati terhadap 10 pendukung Ikhwanul Muslimin - sumber	PM Turki memberi tahu para pendukungnya untuk bersiap menghadapi demonstrasi
train	main-news	headlines	2015	1058	1.40	Obama mengutuk pembunuhan 3 remaja Israel	Mayat remaja Israel yang hilang ditemukan di Tepi Barat
train	main-news	headlines	2015	1062	0.00	Pria mencoba memenggal kepala tentara di jalan London, pengadilan mendengar	Australia memata-matai presiden Indonesia: laporan
train	main-news	headlines	2015	1066	3.40	Pengunjuk rasa di Ukraina membangun kembali barikade	Putin berbicara tentang Ukraina, pengunjuk rasa membangun kembali barikade
train	main-news	headlines	2015	1068	2.40	Mel Smith meninggal dunia di usia 60 tahun dan Inggris berduka atas meninggalnya komedian favoritnya	Griff Rhys Jones: Mel Smith adalah 'kekuatan seumur hidup'
train	main-news	headlines	2015	1069	1.60	Tiga tewas, 63 luka-luka saat gedung-gedung di New York runtuh	Dua tewas, sembilan luka-luka dalam runtuhnya gedung di Prancis
train	main-news	headlines	2015	1070	1.60	Saham Tiongkok ditutup lebih tinggi pada hari Selasa	Saham Tiongkok ditutup lebih rendah pada hari Kamis
train	main-news	headlines	2015	1073	3.00	Tinta India: Gambar Hari Ini: 2 Juli	Tinta India: Gambar Hari Ini: 4 Maret
train	main-news	headlines	2015	1079	3.60	Muslim Asia merayakan Idul Fitri dengan 14 orang tewas di Afghanistan	Muslim Asia merayakan Idul Fitri saat 52 orang meninggal di Pakistan, Afghanistan
train	main-news	headlines	2015	1088	0.40	Tambang batu bara Rusia mencari outlet baru di Tiongkok	Menteri Luar Negeri Rusia akan bertemu dengan Sekjen PBB
train	main-news	headlines	2015	1091	1.40	Pengunjuk rasa pro-Rusia di Ukraina menuntut otonomi yang lebih besar	Pengunjuk rasa di Sudan menuntut penggulingan rezim
train	main-news	headlines	2015	1092	3.20	Tentara Irak berjuang untuk merebut kembali Tikrit	Tentara Irak mengklaim kemenangan di Tikrit
train	main-news	headlines	2015	1093	1.20	Iran mengutuk dugaan serangan udara Israel terhadap Suriah	Partai Demokrat Menghadapi Perpecahan Akibat Serangan di Suriah
train	main-news	headlines	2015	1094	2.60	Israel setuju untuk memperpanjang gencatan senjata di Gaza selama empat jam	Israel, Hamas dilaporkan menyetujui gencatan senjata 12 jam
train	main-news	headlines	2015	1097	3.20	Kebakaran di terminal bus Korea Selatan menewaskan 5 orang	Kebakaran terminal bus di Korea Selatan menewaskan tujuh orang
train	main-news	headlines	2015	1104	3.40	Empat warga sipil dan tiga tentara NATO tewas di Afghanistan	Tiga tentara NATO tewas di Afghanistan
train	main-news	headlines	2015	1110	1.60	Para pengunjuk rasa membanjiri jalan-jalan untuk merebut kembali revolusi	Mesir: Para pengunjuk rasa menyerbu markas Ikhwanul Muslimin
train	main-news	headlines	2015	1111	2.80	Saham Tokyo dibuka turun 0,24%	Saham Tokyo dibuka naik 0,52%
train	main-news	headlines	2015	1112	4.60	Australia memulangkan pencari suaka ke Sri Lanka melalui transfer laut	Australia: Australia mengembalikan pencari suaka ke Sri Lanka
train	main-news	headlines	2015	1114	0.20	Korban ledakan Shankill harus dikenang	Jenazah korban Buaya ditemukan kembali
train	main-news	headlines	2015	1117	1.40	118 orang tewas dalam dua ledakan di Nigeria	Sepuluh orang tewas dalam ledakan terbaru di Rusia
train	main-news	headlines	2015	1120	4.40	Bintang Glee Cory Monteith ditemukan tewas di kamar hotel di Kanada	Bintang 'Glee' Cory Monteith ditemukan tewas
train	main-news	headlines	2015	1124	0.40	Korban tewas Yolanda meningkat menjadi 3.621	Palang Merah Kenya mengatakan jumlah korban tewas meningkat menjadi 68 orang
train	main-news	headlines	2015	1125	1.80	Saham Tokyo ditutup naik 0,13pc	Saham Tokyo ditutup melemah 0,75pc
train	main-news	headlines	2015	1130	3.60	Iran mengatakan siap untuk putaran baru perundingan nuklir	Khamenei Iran memperbarui dukungannya untuk perundingan nuklir
train	main-news	headlines	2015	1131	4.40	Bentrokan terus berlanjut antara polisi dan pengunjuk rasa di Turki	Polisi Turki melawan pengunjuk rasa, jelas sekali
train	main-news	headlines	2015	1132	1.20	Mereka yang menolak kartu medis didesak untuk menghubungi HSE	Bos HSE membela rencana kartu medis
train	main-news	headlines	2015	1133	0.00	Gedung terbesar di dunia dibuka di Tiongkok barat	Kelompok kiri-tengah Italia terpecah dalam pemilihan presiden
train	main-news	headlines	2015	1137	1.20	Warga Israel terluka ringan akibat lemparan batu di Tepi Barat	Pasukan Israel membunuh warga Palestina dalam serangan di Tepi Barat
train	main-news	headlines	2015	1138	3.20	Korban tewas akibat protes di Mesir meningkat menjadi 49 orang	Korban tewas akibat kekerasan di Mesir meningkat menjadi 638 orang
train	main-news	headlines	2015	1142	3.00	Oposisi Suriah menyetujui perundingan perdamaian penting	Oposisi Suriah mendesak untuk menghadiri pembicaraan
train	main-news	headlines	2015	1145	0.00	Statistik kemiskinan meragukan klaim pembangunan Modi	GM akan mulai mengambil klaim kompensasi penarikan pada 1 Agustus
train	main-news	headlines	2015	1146	0.00	Pemberontak pro-Rusia akan mengadakan pemungutan suara di Ukraina	Pemberontak Suriah: Kami membunuh anggota Hizbullah di Lebanon
train	main-news	headlines	2015	1147	2.60	Rakyat Georgia memilih presiden baru	Sekutu PM miliarder Georgia untuk menjadi presiden - exit poll
train	main-news	headlines	2015	1149	4.20	Penyakit pernapasan MERS ditemukan di AS, demikian konfirmasi para pejabat	Kasus pertama MERS, penyakit pernafasan mirip SARS, dilaporkan di Amerika Utara
train	main-news	headlines	2015	1152	4.80	UE mendeklarasikan kelompok teror sayap militer Hizbullah	UE memasukkan sayap militer Hizbullah ke dalam daftar teror
train	main-news	headlines	2015	1156	1.80	Jerman sambut baik kesepakatan nuklir Iran	Suriah menyambut baik kesepakatan nuklir Iran
train	main-news	headlines	2015	1158	2.20	Apa Kata Makalah, 25 Juni 2013	Apa Kata Koran, 19 Agustus 2013
train	main-news	headlines	2015	1160	4.80	Orang-orang bersenjata membunuh sembilan orang asing di Pakistan	Orang-orang bersenjata membunuh sembilan turis di Pakistan
train	main-news	headlines	2015	1163	1.80	2 pedagang India yang terdampar di Tiongkok dipulangkan	46 perawat India yang terdampar di Irak kembali ke rumah
train	main-news	headlines	2015	1166	3.60	Gubernur California mengumumkan darurat kekeringan	Gubernur California mengumumkan darurat kekeringan karena kebakaran hutan terus berkobar
train	main-news	headlines	2015	1167	0.40	Pembicaraan perdamaian dengan Palestina akan memakan waktu berbulan-bulan: pejabat Israel	Gadis Palestina berusia 3 tahun tewas dalam serangan Israel
train	main-news	headlines	2015	1168	0.60	17:02 23 orang tewas dalam pemboman mobil di Irak	11 anak tewas dalam pemboman di Suriah
train	main-news	headlines	2015	1170	1.20	Dua orang tewas, lebih banyak lagi yang terjebak dalam runtuhnya gedung terbaru di Mumbai	Dua orang terjebak saat gedung AS runtuh
train	main-news	headlines	2015	1171	0.00	Serangan udara menewaskan puluhan orang di Suriah utara	Ukraina tidak akan memberikan 'satu inci pun' atas Krimea
train	main-news	headlines	2015	1174	1.40	Turis Tiongkok diculik dari Malaysia	Tiongkok mengembalikan 10 anak yang diculik dari Vietnam
train	main-news	headlines	2015	1178	2.20	Inspektur PBB memuji kemajuan dalam senjata kimia Suriah	AS belum menyimpulkan Suriah menggunakan senjata kimia -Gedung Putih
train	main-news	headlines	2015	1182	0.00	Dua penangkapan dilakukan setelah protes terhadap Nigel Farage	Kerry berjanji akan mengalami kemajuan setelah kunjungan intensifnya ke Timur Tengah
train	main-news	headlines	2015	1184	2.40	Orang-orang bersenjata membunuh 15 tentara Libya	Orang-orang bersenjata membunuh 3 tentara Lebanon di dekat Suriah
train	main-news	headlines	2015	1185	4.40	Gambar menunjukkan operasi Costa Concordia telah selesai	Timelapse operasi Costa Concordia
train	main-news	headlines	2015	1186	5.00	Perundingan Nuklir Iran Memasuki Hari Ketiga	Pembicaraan nuklir Iran memasuki hari ketiga yang penting
train	main-news	headlines	2015	1190	5.00	Demonstran berkumpul di Brasil meski ada konsesi	Protes melanda Brasil meski ada konsesi
train	main-news	headlines	2015	1195	4.60	PM Australia Kevin Rudd menyerukan pemilihan umum pada 7 September	PM Australia Rudd mengumumkan pemungutan suara pada 7 September
train	main-news	headlines	2015	1198	3.00	Perundingan nuklir Iran diperkirakan akan dilanjutkan minggu ini	Inggris: Pembicaraan nuklir Iran berada pada titik serius
train	main-news	headlines	2015	1202	2.20	Bangkok tegang menjelang pemilu Thailand	Bangladesh: Penindasan Meningkat Menjelang Pemilu
train	main-news	headlines	2015	1206	0.00	Tiongkok ‚Äėakan melindungi kepentingan‚Äô bisnis asing	Obama dalam konfrontasi langsung dengan Putin terkait Ukraina
train	main-news	headlines	2015	1210	5.00	D.C. Memberikan Suara untuk Mendekriminalisasi Ganja	DC memilih untuk mendekriminalisasi ganja
train	main-news	headlines	2015	1211	0.00	Banyak yang tewas saat kapal suaka tenggelam di lepas pantai Australia	Mandela menghabiskan hari ketiga di rumah sakit
train	main-news	headlines	2015	1214	2.60	Kim di Korea Utara memuji eksekusi pamannya yang berkuasa	Intrik Korea Utara: Eksekusi kekuasaan
train	main-news	headlines	2015	1216	4.20	Margaret Thatcher meninggal setelah stroke	Margaret Thatcher meninggal pada usia 87 tahun
train	main-news	headlines	2015	1217	2.40	Presiden Tiongkok tiba di Belanda untuk kunjungan kenegaraan dan pertemuan puncak nuklir	Presiden Tiongkok tiba di Venezuela untuk kunjungan kenegaraan
train	main-news	headlines	2015	1219	2.40	Israel memberikan sanksi kepada Palestina sebagai pukulan baru terhadap perundingan perdamaian	Israel akan membebaskan tahanan Palestina sebagai bagian dari kesepakatan untuk menghidupkan kembali perundingan damai
train	main-news	headlines	2015	1220	4.80	Juru kamera Sky News Inggris tewas di Mesir	Juru Kamera Sky News Tewas di Mesir
train	main-news	headlines	2015	1224	4.40	Saham naik di awal perdagangan	Saham naik tipis di awal perdagangan
train	main-news	headlines	2015	1225	1.40	Pakar audio FBI bersaksi dalam persidangan Zimmerman	Pemilihan juri dimulai dalam persidangan Zimmerman
train	main-news	headlines	2015	1227	4.40	Pembicaraan nuklir Iran akan diperpanjang hingga November	Pembicaraan nuklir Iran diperpanjang hingga 24 November
train	main-news	headlines	2015	1232	1.20	Tersangka pengeboman Boston akan hadir di pengadilan	Tersangka bom Boston dikuburkan
train	main-news	headlines	2015	1234	3.20	Korban tewas akibat runtuhnya bangunan di India mencapai 42 orang	Jumlah korban jiwa akibat runtuhnya bangunan di India mencapai 25 orang
train	main-news	headlines	2015	1238	0.40	Obama mengumumkan pembentukan pusat manufaktur kembar	Saham AS melemah karena data manufaktur
train	main-news	headlines	2015	1239	4.80	Lima orang didakwa melakukan pelanggaran terorisme	Lima Orang Didakwa Melakukan Pelanggaran Teror
train	main-news	headlines	2015	1240	0.80	Presiden Obama mengungkapkan rencana untuk menarik pasukan dari Afghanistan pada tahun 2016	Penutupan Pemerintah AS: Obama meminta Partai Republik untuk mencabut ancaman terhadap ekonomi AS jika mereka ingin berunding
